corpus_id,bucket,register,category,court,question_type,level,WC,FRE,ARI,TTR,MTLD,MCD,MaxCD,MLS,MLC,CT_T,DC_C,NomR,MAL,MaxAL,LeftBR,MeanArcCross,MaxArcCross,n_sent
cl_v2_10234065_c1,high_density,judicial_opinion,,various_federal,,,349,53.774,10.857,0.5205,103.41,1.0455,4,16.455,8.044,0.6667,0.6444,0.1667,2.1903,9.727,0.5058,0.9671,2.864,22
cl_v2_10254561_c0,high_density,judicial_opinion,,various_federal,,,374,28.793,19.493,0.4682,93.5,0.4737,2,20.053,14.654,0.5714,0.5385,0.093,2.142,11.211,0.3962,0.9004,2.579,19
cl_v2_10254561_c1,high_density,judicial_opinion,,various_federal,,,418,22.809,20.613,0.4794,70.34,1.1765,3,24.647,9.976,0.6522,0.6905,0.1123,2.1271,11.353,0.5037,1.0871,3.059,17
cl_v2_10254561_c2,high_density,judicial_opinion,,various_federal,,,446,40.934,15.311,0.4233,61.21,1.2222,3,25.444,10.178,0.6522,0.6,0.1156,2.5808,14.5,0.5318,1.3092,3.722,18
cl_v2_10254600_c0,high_density,judicial_opinion,,various_federal,,,335,41.784,14.509,0.4853,50.43,0.7,4,17.05,11.759,0.75,0.6207,0.2373,1.8307,7.85,0.4123,0.7066,2.15,20
cl_v2_10234066_c1,high_density,judicial_opinion,,various_federal,,,429,17.52,18.176,0.5396,79.52,1.1333,4,29.333,11.892,0.7273,0.6486,0.1692,2.4604,13.267,0.4612,1.1508,3.4,15
cl_v2_10234066_c2,high_density,judicial_opinion,,various_federal,,,432,20.16,20.927,0.488,64.93,1.4118,8,26.0,8.185,0.6667,0.7778,0.2322,2.0868,17.353,0.5576,1.0557,2.941,17
cl_v2_10312854_c0,high_density,judicial_opinion,,various_federal,,,387,41.883,12.635,0.5574,58.47,0.4583,2,16.25,11.471,0.3103,0.3529,0.125,2.0473,8.333,0.4754,0.8354,2.5,24
cl_v2_10312854_c1,high_density,judicial_opinion,,various_federal,,,392,43.207,13.49,0.5583,109.68,0.9545,2,18.318,8.574,0.8182,0.5957,0.1579,2.4322,11.364,0.5197,1.0765,3.182,22
cl_v2_10312854_c2,high_density,judicial_opinion,,various_federal,,,256,52.942,9.321,0.5538,55.96,0.9,3,12.95,6.317,0.6364,0.5854,0.15,2.169,7.55,0.5607,0.7659,2.55,20
cl_v2_10254562_c0,high_density,judicial_opinion,,various_federal,,,450,47.228,15.196,0.4124,65.48,1.1,5,22.65,9.848,0.6316,0.6522,0.0432,2.2074,10.0,0.4642,0.9108,2.7,20
cl_v2_10234067_c0,high_density,judicial_opinion,,various_federal,,,430,36.366,13.801,0.4901,55.33,0.6522,3,19.043,11.838,0.3448,0.4054,0.1368,2.3314,9.087,0.4675,1.0702,3.391,23
cl_v2_10234067_c1,high_density,judicial_opinion,,various_federal,,,453,51.101,11.22,0.4799,52.28,0.9,9,23.45,12.342,0.3913,0.5526,0.1094,2.5888,11.4,0.4477,1.1973,3.2,20
cl_v2_10234067_c2,high_density,judicial_opinion,,various_federal,,,401,47.616,12.291,0.5221,73.65,1.0,4,19.286,9.878,0.5,0.5366,0.0621,2.3343,7.952,0.4297,1.0915,3.381,21
cl_v2_10258408_c0,high_density,judicial_opinion,,various_federal,,,357,46.29,12.315,0.4634,56.86,0.6,2,14.52,11.0,0.6316,0.5455,0.203,2.1698,7.72,0.4231,0.8472,2.4,25
cl_v2_10258408_c1,high_density,judicial_opinion,,various_federal,,,383,20.849,22.816,0.4656,67.01,1.8,3,38.6,9.65,0.8333,0.75,0.1412,2.5921,16.0,0.4787,1.3762,4.0,10
cl_v2_10258408_c2,high_density,judicial_opinion,,various_federal,,,416,44.086,14.384,0.5064,73.44,1.0,3,23.833,9.977,0.6316,0.6744,0.1724,2.577,18.5,0.4842,1.3629,3.667,18
cl_v2_10254563_c0,high_density,judicial_opinion,,various_federal,,,407,52.316,13.186,0.4049,49.71,0.7778,6,11.389,7.885,0.625,0.6346,0.0985,1.8183,5.417,0.5173,0.5764,1.639,36
cl_v2_2822462_c0,high_density,judicial_opinion,,various_federal,,,436,31.589,16.218,0.4424,65.18,1.1579,7,23.579,9.333,0.5217,0.75,0.1429,1.9796,14.474,0.4814,0.9206,2.579,19
cl_v2_2822463_c0,high_density,judicial_opinion,,various_federal,,,454,56.449,10.499,0.4283,55.57,1.0833,4,18.958,7.982,0.5833,0.5789,0.066,2.0326,8.125,0.478,0.8632,2.708,24
cl_v2_2822463_c1,high_density,judicial_opinion,,various_federal,,,432,51.387,11.862,0.4312,58.37,1.25,3,18.292,7.317,0.7917,0.6833,0.0948,2.0948,8.417,0.5639,0.9752,3.125,24
cl_v2_10234090_c0,high_density,judicial_opinion,,various_federal,,,422,50.642,13.041,0.4818,78.17,1.0455,2,19.636,8.64,0.8214,0.62,0.0736,2.4118,10.045,0.4317,1.1391,3.273,22
cl_v2_10234090_c1,high_density,judicial_opinion,,various_federal,,,442,32.491,17.697,0.459,61.68,1.0909,4,20.773,9.14,0.9,0.68,0.1193,2.1605,11.818,0.4897,1.0204,2.955,22
cl_v2_10234090_c2,high_density,judicial_opinion,,various_federal,,,402,42.421,16.029,0.4246,62.0,1.1667,4,22.556,9.442,0.6,0.6744,0.1,2.3019,13.5,0.5567,1.0983,3.0,18
cl_v2_10234069_c0,high_density,judicial_opinion,,various_federal,,,449,47.857,13.205,0.4842,65.34,0.9048,5,22.048,11.293,0.4643,0.5122,0.0888,2.7121,13.524,0.465,1.2807,3.81,21
cl_v2_10234069_c1,high_density,judicial_opinion,,various_federal,,,406,45.973,12.714,0.4674,59.04,1.1333,3,28.067,12.382,0.7647,0.6471,0.1242,2.871,17.733,0.4286,1.4478,3.933,15
cl_v2_10234070_c0,high_density,judicial_opinion,,various_federal,,,426,51.007,12.48,0.4784,73.99,0.8077,4,16.615,9.391,0.625,0.6087,0.0851,1.9844,7.846,0.4532,0.78,2.423,26
cl_v2_10234070_c1,high_density,judicial_opinion,,various_federal,,,454,47.304,12.745,0.4592,86.31,1.0,3,21.182,10.837,0.64,0.5814,0.1269,2.4622,12.091,0.4347,1.1528,3.136,22
cl_v2_10254564_c0,high_density,judicial_opinion,,various_federal,,,411,53.46,11.973,0.3844,49.81,1.0,3,18.0,9.409,0.64,0.5909,0.0268,2.3233,8.217,0.4552,0.9427,2.739,23
cl_v2_10254564_c1,high_density,judicial_opinion,,various_federal,,,420,33.936,19.419,0.4328,43.46,1.0769,3,32.846,11.861,0.6875,0.75,0.061,2.5644,19.538,0.4058,1.3922,3.846,13
cl_v2_10254564_c2,high_density,judicial_opinion,,various_federal,,,410,42.784,14.359,0.4336,51.61,1.4615,5,31.846,9.409,0.4444,0.7955,0.0485,2.3576,17.846,0.4314,1.3282,3.615,13
cl_v2_2823490_c0,high_density,judicial_opinion,,various_federal,,,433,43.892,13.189,0.42,59.79,1.3333,3,29.733,11.737,0.7895,0.6579,0.1243,2.3923,13.667,0.4733,1.2182,3.467,15
cl_v2_2823490_c1,high_density,judicial_opinion,,various_federal,,,381,43.607,15.419,0.4811,78.99,1.4167,4,32.417,10.514,0.65,0.7297,0.1215,2.8815,22.417,0.4907,1.6029,4.333,12
cl_v2_2823490_c2,high_density,judicial_opinion,,various_federal,,,442,43.474,16.426,0.5046,81.85,1.5263,4,23.737,7.517,0.6667,0.7667,0.1106,2.0339,10.789,0.5394,1.0217,2.895,19
cl_v2_10234071_c0,high_density,judicial_opinion,,various_federal,,,317,47.531,12.458,0.5176,79.58,0.7619,3,15.238,8.649,0.5455,0.5405,0.1862,2.0029,7.0,0.4883,0.8336,2.714,21
cl_v2_10254566_c0,high_density,judicial_opinion,,various_federal,,,281,44.512,12.155,0.5437,68.67,0.875,4,18.125,10.357,0.3333,0.6071,0.1607,2.2087,8.688,0.4529,0.9501,2.75,16
cl_v2_10254566_c1,high_density,judicial_opinion,,various_federal,,,413,34.272,18.734,0.4869,61.46,0.8,5,21.15,10.575,0.4375,0.675,0.1696,2.2004,13.2,0.4554,0.9716,2.5,20
cl_v2_11232_c0,high_density,judicial_opinion,,various_federal,,,360,52.486,9.082,0.4783,75.53,1.0588,4,21.529,10.457,0.6471,0.6286,0.1449,2.3786,12.353,0.5731,1.0908,3.294,17
cl_v2_11232_c1,high_density,judicial_opinion,,various_federal,,,429,33.071,14.805,0.4495,83.2,1.2941,4,25.765,9.319,0.5238,0.6596,0.199,2.7279,16.412,0.5629,1.3338,3.882,17
cl_v2_11232_c2,high_density,judicial_opinion,,various_federal,,,334,48.341,10.848,0.5046,81.25,1.0625,4,21.812,9.694,0.6,0.6389,0.1667,2.1806,10.938,0.5045,1.0723,3.0,16
cl_v2_10234072_c0,high_density,judicial_opinion,,various_federal,,,425,51.909,12.445,0.4091,44.7,1.0952,5,20.476,9.348,0.7391,0.6087,0.1182,2.5629,10.762,0.5183,1.2593,3.619,21
cl_v2_10254568_c0,high_density,judicial_opinion,,various_federal,,,370,38.95,19.829,0.4185,52.53,1.0714,3,27.429,12.0,0.7143,0.75,0.0781,2.404,18.357,0.496,1.1733,3.143,14
cl_v2_4587634_c0,high_density,judicial_opinion,,various_federal,,,409,54.907,12.916,0.4146,58.69,1.5556,3,23.222,7.207,0.8462,0.7069,0.0324,2.5125,11.944,0.4625,1.2043,3.556,18
cl_v2_4587634_c1,high_density,judicial_opinion,,various_federal,,,442,53.787,12.293,0.4256,54.78,1.1429,3,21.429,8.654,0.6,0.6154,0.1402,2.4952,11.476,0.4289,1.1354,3.381,21
cl_v2_4587634_c2,high_density,judicial_opinion,,various_federal,,,414,49.095,12.94,0.4523,48.44,0.625,3,17.667,10.6,0.4348,0.575,0.1122,2.106,8.208,0.4838,0.8394,2.583,24
cl_v2_4587636_c1,high_density,judicial_opinion,,various_federal,,,437,41.258,15.52,0.3206,47.96,1.2632,4,23.211,9.383,0.6129,0.617,0.2115,2.4145,11.0,0.5,1.2325,3.737,19
cl_v2_4587636_c2,high_density,judicial_opinion,,various_federal,,,356,57.115,9.75,0.4172,59.71,0.8421,3,19.211,11.061,0.5,0.6667,0.1472,2.3634,10.526,0.4191,1.0192,2.895,19
cl_v2_10234076_c0,high_density,judicial_opinion,,various_federal,,,426,36.149,19.817,0.432,40.99,1.4167,5,36.0,13.091,0.75,0.7273,0.1534,3.0351,23.25,0.381,1.5426,3.917,12
cl_v2_10234076_c1,high_density,judicial_opinion,,various_federal,,,381,56.341,13.381,0.4368,54.28,1.0,4,20.632,10.051,0.5,0.6154,0.0974,2.3631,10.684,0.4236,1.0383,3.0,19
cl_v2_10234076_c2,high_density,judicial_opinion,,various_federal,,,427,31.124,22.619,0.4511,66.08,2.5,6,43.5,9.457,0.6111,0.8043,0.1364,2.9862,22.1,0.4988,1.6866,4.8,10
cl_v2_10254569_c0,high_density,judicial_opinion,,various_federal,,,373,47.717,11.336,0.4842,55.63,0.6071,2,13.857,11.758,0.7,0.5455,0.194,2.1092,7.429,0.4556,0.8424,2.464,28
cl_v2_10254569_c1,high_density,judicial_opinion,,various_federal,,,435,47.598,10.255,0.5101,77.16,0.2632,2,11.842,15.0,0.3333,0.4,0.1608,1.9211,6.658,0.4479,0.6967,2.105,38
cl_v2_10254569_c2,high_density,judicial_opinion,,various_federal,,,433,49.452,10.062,0.4532,87.35,0.7857,5,15.679,10.452,0.7895,0.619,0.1123,2.0347,7.786,0.5109,0.7693,2.393,28
cl_v2_4587637_c1,high_density,judicial_opinion,,various_federal,,,441,52.151,11.693,0.4458,59.47,1.0,5,23.421,11.125,0.6818,0.525,0.1562,2.3456,12.105,0.4249,1.0891,3.263,19
cl_v2_4587637_c2,high_density,judicial_opinion,,various_federal,,,450,54.66,11.344,0.419,63.83,1.1667,6,19.0,8.769,0.5926,0.6154,0.1287,2.3447,10.417,0.5741,1.0298,3.125,24
cl_v2_4587638_c1,high_density,judicial_opinion,,various_federal,,,441,28.762,17.996,0.4801,94.33,1.8462,4,36.692,10.841,0.65,0.7045,0.1403,2.9641,18.923,0.5237,1.6634,4.923,13
cl_v2_4587638_c2,high_density,judicial_opinion,,various_federal,,,453,46.819,14.997,0.4112,54.0,1.7222,4,25.944,9.157,0.6667,0.6863,0.2021,2.164,11.722,0.4432,1.1069,3.278,18
cl_v2_4587653_c1,high_density,judicial_opinion,,various_federal,,,369,46.096,15.207,0.4563,61.75,0.7222,1,21.056,11.844,0.6071,0.4688,0.1656,2.4665,10.722,0.4266,1.2339,3.611,18
cl_v2_4587653_c2,high_density,judicial_opinion,,various_federal,,,457,36.266,17.53,0.4129,52.84,1.3158,4,24.684,10.422,0.7143,0.6667,0.1627,2.23,13.842,0.4501,1.1983,3.105,19
cl_v2_4587655_c1,high_density,judicial_opinion,,various_federal,,,450,62.087,7.834,0.4295,63.5,1.0417,3,19.25,9.429,0.5143,0.5714,0.0729,2.3899,9.625,0.5011,1.1575,3.5,24
cl_v2_4587655_c2,high_density,judicial_opinion,,various_federal,,,439,50.534,10.024,0.4477,59.11,1.6111,5,25.056,8.673,0.7778,0.6731,0.0888,2.7742,13.444,0.5127,1.4314,4.278,18
cl_v2_4587656_c1,high_density,judicial_opinion,,various_federal,,,377,55.8,10.374,0.5289,73.68,0.9565,3,16.826,8.062,0.5714,0.5833,0.071,2.1358,7.739,0.5137,0.9859,3.0,23
cl_v2_4587656_c2,high_density,judicial_opinion,,various_federal,,,390,36.281,14.483,0.5197,71.07,1.2667,3,26.667,10.256,0.7647,0.6923,0.1302,2.675,16.067,0.4338,1.2653,3.733,15
cl_v2_4587657_c1,high_density,judicial_opinion,,various_federal,,,444,45.713,12.559,0.5256,100.59,1.5238,3,21.524,7.533,0.8148,0.65,0.0851,2.3486,12.095,0.4664,1.1143,3.286,21
cl_v2_4587657_c2,high_density,judicial_opinion,,various_federal,,,437,47.148,11.506,0.5131,84.96,1.5882,6,26.353,8.296,0.5385,0.7037,0.0842,2.5007,14.0,0.42,1.2653,3.765,17
cl_v2_4587659_c0,high_density,judicial_opinion,,various_federal,,,449,55.417,11.072,0.4748,54.5,0.5273,4,8.327,8.327,0.7857,0.6909,0.0694,0.9804,4.455,0.4596,0.4401,1.327,55
cl_v2_4587659_c1,high_density,judicial_opinion,,various_federal,,,456,70.214,8.953,0.4515,77.04,1.3333,5,17.185,6.535,0.6579,0.6338,0.0,2.2736,8.296,0.4668,1.0495,3.111,27
cl_v2_4587659_c2,high_density,judicial_opinion,,various_federal,,,442,40.277,14.839,0.4821,59.03,1.2222,3,25.0,10.465,0.6207,0.6512,0.0746,2.2297,10.944,0.4259,1.1181,3.222,18
cl_v2_10312763_c0,high_density,judicial_opinion,,various_federal,,,452,30.881,20.587,0.4826,66.32,0.7647,4,27.176,14.903,0.5882,0.6452,0.1523,2.2722,13.824,0.4462,0.9891,2.882,17
cl_v2_10312763_c1,high_density,judicial_opinion,,various_federal,,,432,46.371,14.86,0.4156,56.01,1.0,4,19.261,11.658,0.5263,0.6579,0.1429,2.2529,10.087,0.431,0.86,2.435,23
cl_v2_10234077_c0,high_density,judicial_opinion,,various_federal,,,281,47.206,12.829,0.5263,50.14,1.3333,3,31.778,8.938,0.6364,0.7188,0.1048,2.7812,17.778,0.4838,1.4646,4.444,9
cl_v2_10257737_c0,high_density,judicial_opinion,,various_federal,,,252,55.224,12.222,0.4733,38.6,1.2222,3,29.667,12.714,0.5,0.6667,0.0941,2.6894,18.778,0.4341,1.3584,3.778,9
cl_v2_4587663_c1,high_density,judicial_opinion,,various_federal,,,459,46.588,14.891,0.4437,83.16,1.5556,4,25.889,8.473,0.7742,0.7091,0.0789,2.2482,11.111,0.4263,1.122,3.278,18
cl_v2_4587663_c2,high_density,judicial_opinion,,various_federal,,,457,41.718,14.25,0.4966,97.62,1.3913,4,20.609,7.9,0.6571,0.6333,0.1202,2.4293,10.087,0.4612,1.1881,3.391,23
cl_v2_4587644_c1,high_density,judicial_opinion,,various_federal,,,449,34.762,17.223,0.4068,53.65,2.0714,9,32.214,8.509,0.9048,0.7358,0.2195,2.3614,13.357,0.4805,1.1854,3.929,14
cl_v2_4587644_c2,high_density,judicial_opinion,,various_federal,,,443,38.585,13.34,0.4731,52.33,0.7308,3,17.462,9.87,0.5769,0.5435,0.2591,1.9591,8.231,0.4766,0.8268,2.615,26
cl_v2_4587652_c1,high_density,judicial_opinion,,various_federal,,,412,69.312,7.55,0.4355,55.53,1.1071,4,15.071,6.394,0.6429,0.5758,0.0237,2.2056,7.179,0.4645,0.9498,2.964,28
cl_v2_4587652_c2,high_density,judicial_opinion,,various_federal,,,432,51.387,11.206,0.5035,68.1,0.9565,4,19.304,8.88,0.6429,0.6,0.0928,2.1416,8.304,0.5012,1.0046,3.13,23
cl_v2_4587658_c1,high_density,judicial_opinion,,various_federal,,,458,64.37,8.576,0.4601,72.8,0.7576,2,14.212,8.086,0.5,0.4655,0.0798,2.1432,6.97,0.4518,0.9358,2.818,33
cl_v2_4587658_c2,high_density,judicial_opinion,,various_federal,,,445,48.283,12.805,0.471,90.34,0.8182,2,20.409,9.553,0.5,0.5532,0.0714,2.6514,11.682,0.4379,1.2963,3.818,22
cl_v2_4587660_c1,high_density,judicial_opinion,,various_federal,,,421,45.541,12.656,0.4557,50.61,0.8182,3,19.636,10.537,0.5385,0.5854,0.1006,2.477,10.318,0.4672,1.1205,3.364,22
cl_v2_4587660_c2,high_density,judicial_opinion,,various_federal,,,420,48.673,10.552,0.4523,47.37,0.8333,3,17.75,9.682,0.5385,0.6364,0.0441,2.0787,7.625,0.5025,0.8056,2.542,24
cl_v2_4587661_c1,high_density,judicial_opinion,,various_federal,,,454,48.679,10.55,0.4695,70.57,1.2727,3,21.045,8.268,0.6,0.625,0.1013,2.4166,10.682,0.4671,1.2231,3.273,22
cl_v2_4587661_c2,high_density,judicial_opinion,,various_federal,,,453,55.015,9.531,0.4375,61.46,1.2857,4,21.762,8.788,0.5294,0.5962,0.1156,2.417,9.952,0.4771,1.1903,3.571,21
cl_v2_10257740_c0,high_density,judicial_opinion,,various_federal,,,432,24.153,17.415,0.4668,65.48,0.8235,3,26.0,13.812,0.4074,0.5312,0.2102,2.9018,15.941,0.4682,1.4195,3.765,17
cl_v2_10257740_c1,high_density,judicial_opinion,,various_federal,,,433,44.136,12.1,0.4907,62.72,0.913,2,19.217,9.609,0.5161,0.5217,0.1287,2.3699,9.826,0.537,1.1041,3.261,23
cl_v2_10234078_c0,high_density,judicial_opinion,,various_federal,,,400,52.656,12.259,0.5063,61.92,0.7917,3,16.917,9.227,0.5769,0.6364,0.1183,2.0937,9.25,0.5013,0.8992,2.667,24
cl_v2_10234078_c1,high_density,judicial_opinion,,various_federal,,,422,44.485,13.435,0.5424,90.62,1.1429,4,20.286,8.694,0.6786,0.6122,0.0753,2.1503,10.619,0.4606,1.0201,3.095,21
cl_v2_10234078_c2,high_density,judicial_opinion,,various_federal,,,442,37.785,15.528,0.4037,55.7,0.8889,4,16.519,9.489,0.5263,0.6809,0.0541,1.9119,9.519,0.4657,0.8384,2.407,27
cl_v2_4587654_c1,high_density,judicial_opinion,,various_federal,,,429,40.658,15.705,0.4699,74.2,1.5789,4,23.368,8.538,0.7059,0.7115,0.1421,2.2583,12.579,0.4871,1.0691,3.316,19
cl_v2_4587654_c2,high_density,judicial_opinion,,various_federal,,,302,46.49,12.506,0.5085,70.81,1.2353,4,18.294,7.775,0.5556,0.625,0.0985,2.4039,9.059,0.5918,1.1109,3.176,17
cl_v2_4587668_c0,high_density,judicial_opinion,,various_federal,,,428,52.729,9.49,0.4521,48.91,0.2857,2,13.0,15.69,0.3889,0.4138,0.1118,2.3716,8.086,0.3873,0.8843,2.4,35
cl_v2_4587668_c1,high_density,judicial_opinion,,various_federal,,,414,49.144,11.983,0.4726,63.97,0.96,4,17.2,10.0,0.5238,0.6279,0.0977,2.2664,7.84,0.5111,0.8902,2.68,25
cl_v2_4587668_c2,high_density,judicial_opinion,,various_federal,,,436,49.742,12.785,0.4758,72.5,1.1111,4,16.63,8.164,0.6087,0.6182,0.1141,2.2352,9.63,0.4882,0.9461,2.778,27
cl_v2_10114833_c0,high_density,judicial_opinion,,various_federal,,,348,49.78,11.143,0.4154,50.3,0.6471,2,21.647,13.63,0.5,0.4815,0.1197,2.4342,12.294,0.4217,1.141,3.294,17
cl_v2_10114877_c0,high_density,judicial_opinion,,various_federal,,,418,52.078,11.401,0.4845,74.3,0.3684,3,12.053,11.744,0.3103,0.4103,0.0814,1.9022,5.868,0.4762,0.685,2.132,38
cl_v2_4587670_c0,high_density,judicial_opinion,,various_federal,,,439,46.288,11.958,0.486,60.79,0.913,3,19.391,9.696,0.5714,0.6304,0.1333,2.2121,9.783,0.4232,1.0322,3.043,23
cl_v2_4587675_c0,high_density,judicial_opinion,,various_federal,,,454,55.278,10.134,0.4279,62.19,0.9565,3,20.348,10.4,0.6087,0.5778,0.1534,2.2306,10.043,0.4921,1.0238,2.826,23
cl_v2_4587675_c1,high_density,judicial_opinion,,various_federal,,,436,55.054,9.749,0.3943,45.0,1.5625,4,28.312,9.438,0.875,0.7292,0.1828,2.388,12.375,0.4863,1.1655,3.562,16
cl_v2_4587675_c2,high_density,judicial_opinion,,various_federal,,,443,42.424,13.642,0.4184,63.81,1.2222,3,25.0,9.0,0.7895,0.72,0.199,2.4018,12.5,0.4352,1.1681,3.5,18
cl_v2_10234110_c0,high_density,judicial_opinion,,various_federal,,,326,62.434,9.477,0.4513,77.0,0.8261,4,14.652,9.912,0.6923,0.6176,0.1048,2.0536,7.043,0.4745,0.7863,2.565,23
cl_v2_10234110_c1,high_density,judicial_opinion,,various_federal,,,369,38.608,14.272,0.4318,64.37,1.1875,3,23.562,10.189,0.6842,0.6216,0.1111,2.3091,9.875,0.5276,1.0451,3.375,16
cl_v2_10234079_c0,high_density,judicial_opinion,,various_federal,,,440,38.756,16.073,0.4556,75.13,0.8824,3,26.882,12.351,0.5217,0.6216,0.0881,2.3764,12.765,0.4523,1.0904,3.176,17
cl_v2_10234079_c1,high_density,judicial_opinion,,various_federal,,,420,51.417,13.663,0.4485,64.03,1.2857,4,31.643,11.359,0.5263,0.641,0.047,2.5441,17.429,0.4942,1.2405,3.571,14
cl_v2_10258113_c0,high_density,judicial_opinion,,various_federal,,,358,36.82,15.122,0.586,93.85,0.8,3,18.5,10.278,0.4583,0.5833,0.1265,2.3527,10.35,0.5229,1.0668,3.15,20
cl_v2_10258113_c1,high_density,judicial_opinion,,various_federal,,,286,27.845,15.733,0.5699,72.16,0.8667,2,19.533,10.852,0.5,0.5556,0.1742,2.4356,10.0,0.4856,0.9865,3.067,15
cl_v2_10258113_c2,high_density,judicial_opinion,,various_federal,,,378,49.757,14.557,0.507,68.78,1.9,4,39.7,8.63,0.6667,0.7826,0.1136,3.2708,23.5,0.4599,1.7539,4.9,10
cl_v2_4587673_c0,high_density,judicial_opinion,,various_federal,,,328,55.266,9.201,0.5882,90.97,0.4,3,13.52,10.242,0.375,0.6061,0.1167,2.3241,9.64,0.4586,1.0073,2.64,25
cl_v2_4587676_c0,high_density,judicial_opinion,,various_federal,,,437,49.671,11.379,0.476,61.65,0.6842,2,24.158,15.3,0.45,0.5333,0.1242,2.7934,15.053,0.4432,1.3757,3.895,19
cl_v2_4587676_c1,high_density,judicial_opinion,,various_federal,,,427,33.34,16.594,0.42,72.19,1.0556,3,24.389,10.707,0.5161,0.5854,0.1495,2.3057,9.667,0.4656,1.1034,3.444,18
cl_v2_4587676_c2,high_density,judicial_opinion,,various_federal,,,367,59.65,8.406,0.4847,70.66,0.7273,3,17.318,13.138,0.7692,0.6897,0.1233,2.6247,11.318,0.429,1.0814,3.091,22
cl_v2_10234080_c0,high_density,judicial_opinion,,various_federal,,,443,39.904,14.906,0.4772,79.25,1.1111,6,24.944,10.951,0.5882,0.6829,0.1749,2.5108,13.5,0.4664,1.151,3.444,18
cl_v2_10234080_c1,high_density,judicial_opinion,,various_federal,,,425,56.873,12.639,0.416,63.83,0.4375,3,9.167,9.167,0.75,0.6875,0.0464,1.3851,5.083,0.4282,0.4979,1.479,48
cl_v2_10234080_c2,high_density,judicial_opinion,,various_federal,,,425,61.651,12.075,0.4315,61.78,0.3878,4,8.939,10.186,0.6538,0.5814,0.0811,1.4179,4.939,0.4536,0.4899,1.51,49
cl_v2_10258591_c0,high_density,judicial_opinion,,various_federal,,,358,14.68,21.104,0.55,69.37,0.6923,2,28.385,14.76,0.3529,0.56,0.2394,2.5911,16.308,0.4916,1.3326,3.769,13
cl_v2_10258591_c1,high_density,judicial_opinion,,various_federal,,,415,34.211,16.859,0.5595,61.13,1.5,5,35.417,12.5,0.5,0.6765,0.1401,3.2863,25.75,0.4939,1.686,4.583,12
cl_v2_10258591_c2,high_density,judicial_opinion,,various_federal,,,404,28.725,17.02,0.466,83.6,1.3529,4,24.118,9.762,0.7647,0.6905,0.1618,2.4766,11.118,0.5573,1.2114,3.471,17
cl_v2_4587674_c0,high_density,judicial_opinion,,various_federal,,,457,21.565,23.47,0.4841,64.6,1.1538,5,36.0,14.625,0.6,0.7188,0.1224,2.6918,21.231,0.4088,1.5973,4.077,13
cl_v2_10258585_c0,high_density,judicial_opinion,,various_federal,,,375,34.827,16.219,0.4888,71.6,1.5333,7,25.4,9.769,0.875,0.7436,0.1124,2.4965,10.933,0.5219,1.1498,3.333,15
cl_v2_10258585_c1,high_density,judicial_opinion,,various_federal,,,397,44.869,14.346,0.4652,57.88,1.9,5,40.5,9.878,0.6111,0.7805,0.1273,2.8953,27.1,0.4785,1.496,3.8,10
cl_v2_10258589_c0,high_density,judicial_opinion,,various_federal,,,408,51.147,12.226,0.5342,103.57,0.7037,4,15.481,9.721,0.4583,0.6279,0.092,1.8727,7.519,0.5139,0.8404,2.444,27
cl_v2_10258589_c1,high_density,judicial_opinion,,various_federal,,,423,50.319,12.751,0.4832,70.18,1.6667,6,28.6,9.128,0.8125,0.7447,0.1038,2.7,18.267,0.5628,1.3396,4.0,15
cl_v2_10258589_c2,high_density,judicial_opinion,,various_federal,,,420,50.12,11.664,0.4237,57.3,1.0435,4,18.348,8.275,0.6923,0.6078,0.1322,2.0439,9.478,0.5589,0.9303,2.783,23
cl_v2_10258599_c0,high_density,judicial_opinion,,various_federal,,,412,42.862,13.363,0.4223,66.07,0.9,3,21.15,11.132,0.5238,0.6053,0.1156,2.5567,12.9,0.4764,1.2036,3.15,20
cl_v2_10256835_c0,high_density,judicial_opinion,,various_federal,,,397,46.536,15.054,0.4961,66.71,0.9333,3,27.333,12.059,0.625,0.6176,0.1622,2.3717,12.667,0.4861,1.1587,3.4,15
cl_v2_10256835_c1,high_density,judicial_opinion,,various_federal,,,414,59.157,10.889,0.5113,83.67,0.8214,4,15.214,8.52,0.625,0.58,0.0782,2.2589,8.321,0.5176,0.956,2.75,28
cl_v2_4587685_c0,high_density,judicial_opinion,,various_federal,,,420,52.303,11.172,0.4681,72.67,0.7083,3,17.917,10.0,0.4231,0.4884,0.1176,2.3034,9.792,0.4852,1.0391,3.417,24
cl_v2_4587685_c1,high_density,judicial_opinion,,various_federal,,,414,62.482,10.051,0.4792,57.62,1.2174,3,18.261,7.0,0.6129,0.6167,0.0391,2.5131,10.043,0.534,1.1533,3.652,23
